gnr;jahr;dim;wert
4067;2014;22;9.71
4068;2014;21;-5.34
4068;2014;22;5.12
4071;2014;21;-0.83
4071;2014;22;4.60
4072;2014;21;-4.74
4072;2014;22;7.77
4073;2014;21;-0.31
4073;2014;22;5.18
4074;2014;21;0.16
4074;2014;22;9.64
4075;2014;21;-2.75
4075;2014;22;4.77
4076;2014;21;-7.30
4076;2014;22;8.29
4077;2014;21;-6.87
4077;2014;22;4.39
4078;2014;21;-8.04
4078;2014;22;2.83
4079;2014;21;-3.14
4079;2014;22;7.66
4080;2014;21;-9.69
4080;2014;22;6.07
4081;2014;21;-0.13
4081;2014;22;7.74
4082;2014;21;-4.18
4082;2014;22;3.81
4083;2014;21;-2.16
4083;2014;22;5.45
4084;2014;21;-2.01
4084;2014;22;7.09
4091;2014;21;-0.15
4091;2014;22;4.72
4092;2014;21;-6.42
4092;2014;22;5.91
4093;2014;21;-7.74
4093;2014;22;7.17
4094;2014;21;-9.07
4094;2014;22;8.62
4095;2014;21;1.91
4095;2014;22;0.73
4096;2014;21;-6.61
4096;2014;22;4.45
4097;2014;21;2.17
4097;2014;22;-1.33
4099;2014;21;-4.83
4099;2014;22;8.69
4100;2014;21;-3.30
4100;2014;22;7.41
4104;2014;21;-5.27
4104;2014;22;6.34
4105;2014;21;-8.24
4105;2014;22;10.94
4106;2014;21;-10.91
4106;2014;22;8.50
4107;2014;21;-3.54
4107;2014;22;1.99
4110;2014;21;-4.18
4110;2014;22;8.73
4111;2014;21;-0.55
4111;2014;22;5.91
4112;2014;21;-0.60
4112;2014;22;3.77
4113;2014;21;-5.64
4113;2014;22;0.77
4114;2014;21;-5.91
4114;2014;22;3.53
4117;2014;21;-11.86
4117;2014;22;4.89
4120;2014;21;-4.66
4120;2014;22;4.07
4121;2014;21;-5.17
4121;2014;22;6.28
4122;2014;21;-1.78
4122;2014;22;3.95
4123;2014;21;1.02
4123;2014;22;-1.10
4124;2014;21;-6.57
4124;2014;22;5.80
4125;2014;21;-2.60
4125;2014;22;5.16
4131;2014;21;-4.47
4131;2014;22;4.34
4132;2014;21;-4.85
4132;2014;22;5.33
4133;2014;21;-12.44
4133;2014;22;3.54
4134;2014;21;-17.83
4134;2014;22;9.31
4135;2014;21;-14.35
4135;2014;22;6.31
4136;2014;21;-12.89
4136;2014;22;10.48
4137;2014;21;-11.55
4137;2014;22;6.86
4138;2014;21;-15.45
4138;2014;22;9.62
4139;2014;21;-10.31
4139;2014;22;4.15
4140;2014;21;-12.94
4140;2014;22;5.79
4141;2014;21;-11.49
4141;2014;22;5.55
4142;2014;21;-19.45
4142;2014;22;5.92
4143;2014;21;-17.41
4143;2014;22;6.43
4144;2014;21;-5.83
4144;2014;22;5.02
4145;2014;21;-9.03
4145;2014;22;6.89
4146;2014;21;-10.44
4146;2014;22;4.02
4147;2014;21;-13.70
4147;2014;22;7.13
4161;2014;21;-6.81
4161;2014;22;1.41
4163;2014;21;-1.04
4163;2014;22;3.89
4164;2014;21;-2.84
4164;2014;22;8.61
4165;2014;21;0.37
4165;2014;22;1.72
4166;2014;21;-7.75
4166;2014;22;4.96
4167;2014;21;-7.61
4167;2014;22;4.35
4169;2014;21;-4.22
4169;2014;22;3.02
4170;2014;21;-2.16
4170;2014;22;3.23
4172;2014;21;-6.31
4172;2014;22;5.58
4173;2014;21;-10.52
4173;2014;22;2.88
4175;2014;21;-7.92
4175;2014;22;5.02
4176;2014;21;-11.72
4176;2014;22;4.47
4177;2014;21;-7.74
4177;2014;22;2.81
4179;2014;21;-5.44
4179;2014;22;3.75
4181;2014;21;-4.47
4181;2014;22;2.51
4182;2014;21;-8.67
4182;2014;22;4.57
4183;2014;21;-7.23
4183;2014;22;0.70
4184;2014;21;-5.55
4184;2014;22;4.03
4191;2014;21;-4.84
4191;2014;22;2.96
4192;2014;21;-6.71
4192;2014;22;6.74
4193;2014;21;-5.45
4193;2014;22;6.53
4194;2014;21;-8.72
4194;2014;22;7.61
4195;2014;21;-5.63
4195;2014;22;5.76
4196;2014;21;-6.79
4196;2014;22;4.42
4197;2014;21;-11.64
4197;2014;22;5.98
4198;2014;21;-5.73
4198;2014;22;6.76
4199;2014;21;-13.94
4199;2014;22;7.26
4200;2014;21;-10.96
4200;2014;22;6.53
4201;2014;21;4.08
4201;2014;22;0.72
4202;2014;21;-3.55
4202;2014;22;8.14
4203;2014;21;-2.47
4203;2014;22;6.41
4204;2014;21;-1.97
4204;2014;22;0.64
4205;2014;21;-7.20
4205;2014;22;3.65
4206;2014;21;-5.98
4206;2014;22;4.15
4207;2014;21;-8.13
4207;2014;22;2.59
4208;2014;21;-3.89
4208;2014;22;9.14
4209;2014;21;-7.43
4209;2014;22;4.76
4210;2014;21;-1.64
4210;2014;22;4.11
4221;2014;21;-7.46
4221;2014;22;8.63
4222;2014;21;-3.21
4222;2014;22;6.04
4223;2014;21;-6.64
4223;2014;22;7.97
4224;2014;21;-8.37
4224;2014;22;8.31
4226;2014;21;-10.48
4226;2014;22;7.44
4227;2014;21;-7.90
4227;2014;22;10.07
4228;2014;21;-6.96
4228;2014;22;7.71
4229;2014;21;-7.49
4229;2014;22;5.98
4230;2014;21;-5.89
4230;2014;22;4.66
4231;2014;21;-8.47
4231;2014;22;7.95
4232;2014;21;0.81
4232;2014;22;9.80
4233;2014;21;-4.46
4233;2014;22;8.34
4234;2014;21;-2.31
4234;2014;22;6.91
4235;2014;21;-8.46
4235;2014;22;8.78
4236;2014;21;-2.86
4236;2014;22;3.90
4237;2014;21;-2.52
4237;2014;22;6.80
4238;2014;21;-7.57
4238;2014;22;6.60
4239;2014;21;-4.01
4239;2014;22;8.70
4240;2014;21;-5.41
4240;2014;22;3.69
4251;2014;21;-12.75
4251;2014;22;6.02
4252;2014;21;-1.52
4252;2014;22;-1.86
4253;2014;21;1.89
4253;2014;22;2.81
4254;2014;21;-3.63
4254;2014;22;1.58
4255;2014;21;-6.16
4255;2014;22;3.83
4256;2014;21;-6.43
4256;2014;22;0.26
4257;2014;21;1.70
4257;2014;22;2.30
4258;2014;21;2.57
4258;2014;22;-1.84
4259;2014;21;-9.08
4259;2014;22;6.36
4260;2014;21;-5.85
4260;2014;22;2.21
4261;2014;21;-4.62
4261;2014;22;7.14
4262;2014;21;-6.51
4262;2014;22;5.17
4263;2014;21;-0.62
4263;2014;22;2.16
4264;2014;21;-8.12
4264;2014;22;1.53
4271;2014;21;-6.37
4271;2014;22;-0.23
4272;2014;21;-16.16
4272;2014;22;8.16
4273;2014;21;-10.06
4273;2014;22;2.72
4274;2014;21;-7.80
4274;2014;22;4.05
4275;2014;21;-12.47
4275;2014;22;6.70
4276;2014;21;-6.30
4276;2014;22;2.72
4277;2014;21;-12.52
4277;2014;22;6.77
4279;2014;21;-10.35
4279;2014;22;6.91
4280;2014;21;-7.63
4280;2014;22;2.14
4281;2014;21;-12.46
4281;2014;22;6.50
4282;2014;21;-8.03
4282;2014;22;4.04
4283;2014;21;-10.42
4283;2014;22;2.83
4284;2014;21;-9.90
4284;2014;22;7.73
4285;2014;21;-7.06
4285;2014;22;0.90
4286;2014;21;-11.37
4286;2014;22;6.17
4287;2014;21;-8.40
4287;2014;22;1.70
4288;2014;21;-14.71
4288;2014;22;6.71
4289;2014;21;1.13
4289;2014;22;1.04
4301;2014;21;-8.10
4301;2014;22;5.59
4302;2014;21;-12.57
4302;2014;22;13.10
4303;2014;21;-8.81
4303;2014;22;9.37
4304;2014;21;-4.61
4304;2014;22;7.72
4305;2014;21;0.11
4305;2014;22;5.30
4306;2014;21;-9.83
4306;2014;22;2.81
4307;2014;21;-7.08
4307;2014;22;6.66
4308;2014;21;5.04
4308;2014;22;-2.43
4309;2014;21;-3.45
4309;2014;22;5.28
4310;2014;21;-7.75
4310;2014;22;3.48
4311;2014;21;-9.48
4311;2014;22;12.00
4312;2014;21;-4.08
4312;2014;22;7.84
4313;2014;21;-10.27
4313;2014;22;9.62
4314;2014;21;-1.16
4314;2014;22;-2.24
4315;2014;21;-8.91
4315;2014;22;5.17
4316;2014;21;-4.82
4316;2014;22;4.19
4317;2014;21;-9.38
4317;2014;22;4.91
4318;2014;21;-4.54
4318;2014;22;5.54
4319;2014;21;-10.66
4319;2014;22;5.70
4320;2014;21;-4.85
4320;2014;22;9.48
4322;2014;21;1.16
4322;2014;22;5.67
4323;2014;21;-2.82
4323;2014;22;2.82
4401;2014;21;-4.37
4401;2014;22;1.53
4406;2014;21;-15.63
4406;2014;22;8.08
4411;2014;21;-4.91
4411;2014;22;6.03
4416;2014;21;-9.80
4416;2014;22;2.51
4421;2014;21;-1.83
4421;2014;22;6.07
4426;2014;21;-2.57
4426;2014;22;4.97
4431;2014;21;-5.33
4431;2014;22;5.57
4436;2014;21;-4.08
4436;2014;22;0.82
4441;2014;21;-8.26
4441;2014;22;-1.71
4446;2014;21;-12.58
4446;2014;22;5.44
4451;2014;21;-5.28
4451;2014;22;7.43
4461;2014;21;-6.93
4461;2014;22;4.60
4471;2014;21;-5.67
4471;2014;22;5.02
4476;2014;21;-8.55
4476;2014;22;6.19
4486;2014;21;-9.11
4486;2014;22;8.57
4495;2014;21;-11.91
4495;2014;22;7.71
4501;2014;21;-7.64
4501;2014;22;4.79
4506;2014;21;-6.88
4506;2014;22;6.64
4511;2014;21;-9.40
4511;2014;22;8.21
4536;2014;21;-10.66
4536;2014;22;5.84
4545;2014;21;-4.45
4545;2014;22;3.99
4546;2014;21;-9.55
4546;2014;22;6.42
4551;2014;21;-5.73
4551;2014;22;6.24
4561;2014;21;-7.31
4561;2014;22;5.23
4566;2014;21;0.51
4566;2014;22;2.63
4571;2014;21;-4.11
4571;2014;22;6.29
4590;2014;21;-8.38
4590;2014;22;1.73
4591;2014;21;-4.65
4591;2014;22;4.70
4601;2014;21;-5.57
4601;2014;22;6.75
4606;2014;21;-2.13
4606;2014;22;6.96
4611;2014;21;-6.10
4611;2014;22;5.64
4616;2014;21;-6.61
4616;2014;22;8.02
4621;2014;21;-5.09
4621;2014;22;7.45
4641;2014;21;-1.51
4641;2014;22;4.53
4643;2014;21;2.09
4643;2014;22;7.23
4646;2014;21;-1.30
4646;2014;22;7.82
4651;2014;21;2.27
4651;2014;22;6.01
4656;2014;21;-6.21
4656;2014;22;6.76
4666;2014;21;-9.19
4666;2014;22;7.14
4671;2014;21;-0.62
4671;2014;22;1.10
4681;2014;21;-9.08
4681;2014;22;6.71
4683;2014;21;-8.23
4683;2014;22;3.07
4691;2014;21;-1.62
4691;2014;22;2.97
4696;2014;21;-1.89
4696;2014;22;5.67
4701;2014;21;-10.50
4701;2014;22;9.04
4711;2014;21;-12.06
4711;2014;22;9.50
4716;2014;21;-9.05
4716;2014;22;8.44
4721;2014;21;-7.44
4721;2014;22;6.51
4723;2014;21;-9.41
4723;2014;22;7.68
4724;2014;21;-4.65
4724;2014;22;5.61
4726;2014;21;-10.59
4726;2014;22;6.14
4741;2014;21;-10.72
4741;2014;22;8.51
4746;2014;21;-6.00
4746;2014;22;6.56
4751;2014;21;-7.95
4751;2014;22;5.72
4756;2014;21;-10.69
4756;2014;22;6.21
4761;2014;21;-7.39
4761;2014;22;3.55
4776;2014;21;-13.71
4776;2014;22;9.73
4781;2014;21;-7.24
4781;2014;22;7.20
4786;2014;21;-2.32
4786;2014;22;4.22
4791;2014;21;-11.94
4791;2014;22;4.50
4801;2014;21;-1.70
4801;2014;22;4.59
4806;2014;21;-6.84
4806;2014;22;5.78
4811;2014;21;-3.04
4811;2014;22;6.37
4816;2014;21;-10.23
4816;2014;22;11.52
4821;2014;21;-2.27
4821;2014;22;7.34
4826;2014;21;-1.23
4826;2014;22;9.62
4831;2014;21;-7.64
4831;2014;22;7.26
4841;2014;21;-12.21
4841;2014;22;6.76
4846;2014;21;-17.27
4846;2014;22;11.70
4851;2014;21;-3.24
4851;2014;22;8.71
4864;2014;21;-2.44
4864;2014;22;4.07
4871;2014;21;-8.21
4871;2014;22;3.38
4881;2014;21;-11.28
4881;2014;22;9.69
4891;2014;21;-6.05
4891;2014;22;8.99
4901;2014;21;-12.93
4901;2014;22;4.33
4911;2014;21;-8.46
4911;2014;22;5.74
4921;2014;21;-10.43
4921;2014;22;6.27
4941;2014;21;-5.24
4941;2014;22;6.70
4946;2014;21;-1.12
4946;2014;22;5.06
4951;2014;21;-8.10
4951;2014;22;6.82
5001;2014;21;-9.86
5001;2014;22;-5.42
5002;2014;21;-3.84
5002;2014;22;-7.35
5003;2014;21;-9.89
5003;2014;22;-1.19
5004;2014;21;-7.19
5004;2014;22;-4.49
5005;2014;21;-6.28
5005;2014;22;-4.45
5006;2014;21;-8.23
5006;2014;22;-4.29
5007;2014;21;-4.43
5007;2014;22;-1.98
5008;2014;21;-7.35
5008;2014;22;0.31
5009;2014;21;-20.33
5009;2014;22;3.96
5010;2014;21;-6.81
5010;2014;22;-2.96
5012;2014;21;-10.73
5012;2014;22;-8.41
5013;2014;21;-8.11
5013;2014;22;-3.35
5014;2014;21;-5.11
5014;2014;22;-2.57
5015;2014;21;-4.33
5015;2014;22;-0.60
5017;2014;21;-13.04
5017;2014;22;-1.11
5018;2014;21;-9.35
5018;2014;22;-4.80
5019;2014;21;-6.62
5019;2014;22;-0.66
5048;2014;21;-6.92
5048;2014;22;1.96
5049;2014;21;-8.43
5049;2014;22;2.69
5050;2014;21;-10.70
5050;2014;22;-2.18
5061;2014;21;-9.94
5061;2014;22;7.57
5063;2014;21;-7.66
5063;2014;22;7.78
5064;2014;21;-10.30
5064;2014;22;-3.85
5071;2014;21;-7.77
5071;2014;22;4.17
5072;2014;21;-7.36
5072;2014;22;-2.31
5073;2014;21;-9.05
5073;2014;22;-3.53
5076;2014;21;-5.47
5076;2014;22;-0.36
5077;2014;21;-11.87
5077;2014;22;-8.51
5078;2014;21;-6.59
5078;2014;22;1.60
5079;2014;21;-6.93
5079;2014;22;4.06
5081;2014;21;-15.75
5081;2014;22;-6.72
5091;2014;21;-4.31
5091;2014;22;1.92
5095;2014;21;-7.69
5095;2014;22;-3.05
5096;2014;21;-2.29
5096;2014;22;4.34
5097;2014;21;-6.18
5097;2014;22;-0.26
5102;2014;21;-13.14
5102;2014;22;1.52
5105;2014;21;-12.08
5105;2014;22;4.92
5108;2014;21;-7.31
5108;2014;22;-1.40
5109;2014;21;-6.54
5109;2014;22;4.57
5112;2014;21;-7.87
5112;2014;22;-1.98
5113;2014;21;-6.72
5113;2014;22;-6.03
5115;2014;21;-7.75
5115;2014;22;-2.00
5117;2014;21;-2.97
5117;2014;22;-9.27
5118;2014;21;-4.64
5118;2014;22;-2.23
5119;2014;21;-5.38
5119;2014;22;-7.27
5120;2014;21;-5.28
5120;2014;22;0.20
5121;2014;21;0.22
5121;2014;22;0.99
5125;2014;21;-3.71
5125;2014;22;2.78
5129;2014;21;-5.25
5129;2014;22;-7.06
5131;2014;21;-7.25
5131;2014;22;-2.13
5132;2014;21;-6.04
5132;2014;22;5.17
5135;2014;21;-8.53
5135;2014;22;-7.75
5136;2014;21;-0.89
5136;2014;22;-12.65
5137;2014;21;1.89
5137;2014;22;-9.21
5138;2014;21;-7.59
5138;2014;22;-1.90
5141;2014;21;-9.59
5141;2014;22;-0.42
5143;2014;21;-2.11
5143;2014;22;-5.52
5144;2014;21;-8.11
5144;2014;22;-3.27
5146;2014;21;-5.83
5146;2014;22;-6.09
5148;2014;21;-10.83
5148;2014;22;-2.25
5149;2014;21;-5.90
5149;2014;22;-5.76
5151;2014;21;-7.25
5151;2014;22;1.02
5154;2014;21;-7.23
5154;2014;22;1.33
5160;2014;21;-6.88
5160;2014;22;-2.46
5161;2014;21;-7.92
5161;2014;22;0.08
5162;2014;21;-9.46
5162;2014;22;2.47
5167;2014;21;-8.79
5167;2014;22;-1.04
5171;2014;21;-8.71
5171;2014;22;-1.68
5176;2014;21;-3.53
5176;2014;22;0.30
5178;2014;21;-6.00
5178;2014;22;-2.64
5180;2014;21;-0.64
5180;2014;22;5.05
5181;2014;21;-5.33
5181;2014;22;-4.45
5186;2014;21;-15.89
5186;2014;22;-3.60
5187;2014;21;-9.33
5187;2014;22;3.35
5189;2014;21;-9.26
5189;2014;22;-0.40
5192;2014;21;-7.29
5192;2014;22;0.18
5193;2014;21;-9.92
5193;2014;22;-0.10
5194;2014;21;-6.47
5194;2014;22;-0.55
5195;2014;21;-9.06
5195;2014;22;-6.45
5196;2014;21;-3.18
5196;2014;22;-2.51
5197;2014;21;-9.36
5197;2014;22;-1.19
5198;2014;21;-6.19
5198;2014;22;-2.10
5199;2014;21;-13.09
5199;2014;22;2.59
5200;2014;21;-10.47
5200;2014;22;-9.96
5202;2014;21;-14.50
5202;2014;22;-1.86
5203;2014;21;-7.17
5203;2014;22;4.34
5205;2014;21;-5.63
5205;2014;22;-2.01
5206;2014;21;-3.06
5206;2014;22;0.50
5207;2014;21;-3.53
5207;2014;22;-4.51
5208;2014;21;-4.08
5208;2014;22;-0.52
5210;2014;21;-7.46
5210;2014;22;0.91
5212;2014;21;-8.10
5212;2014;22;-1.46
5213;2014;21;-8.23
5213;2014;22;0.53
5214;2014;21;-3.50
5214;2014;22;4.08
5216;2014;21;-8.47
5216;2014;22;-0.53
5219;2014;21;-9.19
5219;2014;22;-6.60
5221;2014;21;-7.02
5221;2014;22;1.34
5222;2014;21;-9.16
5222;2014;22;-5.27
5225;2014;21;-2.89
5225;2014;22;0.80
5226;2014;21;-6.87
5226;2014;22;-5.37
5227;2014;21;-10.94
5227;2014;22;-3.71
5230;2014;21;-4.03
5230;2014;22;1.78
5231;2014;21;-6.69
5231;2014;22;0.20
5233;2014;21;-8.38
5233;2014;22;0.34
5236;2014;21;-4.33
5236;2014;22;5.24
5237;2014;21;-7.34
5237;2014;22;-4.37
5238;2014;21;-11.76
5238;2014;22;-0.27
5242;2014;21;-9.93
5242;2014;22;-6.16
5249;2014;21;-8.27
5249;2014;22;-1.70
5250;2014;21;-9.49
5250;2014;22;-3.44
5251;2014;21;-10.46
5251;2014;22;-3.91
5254;2014;21;-6.45
5254;2014;22;-2.80
5257;2014;21;-9.22
5257;2014;22;-3.06
5260;2014;21;-11.45
5260;2014;22;-1.49
5263;2014;21;-9.94
5263;2014;22;-2.16
5266;2014;21;-9.87
5266;2014;22;-4.03
5268;2014;21;-7.06
5268;2014;22;-0.90
5269;2014;21;-6.21
5269;2014;22;-3.23
5281;2014;21;-12.96
5281;2014;22;-3.41
5282;2014;21;-10.15
5282;2014;22;-2.21
5283;2014;21;-14.58
5283;2014;22;2.73
5284;2014;21;-10.34
5284;2014;22;-7.98
5285;2014;21;-6.91
5285;2014;22;-1.14
5286;2014;21;-8.02
5286;2014;22;0.10
5304;2014;21;-3.96
5304;2014;22;-2.18
5307;2014;21;-11.67
5307;2014;22;-8.28
5309;2014;21;3.24
5309;2014;22;-8.95
5310;2014;21;-5.61
5310;2014;22;-3.57
5315;2014;21;-7.61
5315;2014;22;4.92
5317;2014;21;-6.51
5317;2014;22;-2.80
5323;2014;21;-10.50
5323;2014;22;0.34
5324;2014;21;-7.22
5324;2014;22;-5.96
5396;2014;21;-4.20
5396;2014;22;-3.71
5397;2014;21;-9.74
5397;2014;22;-6.73
5398;2014;21;-6.67
5398;2014;22;-2.04
5401;2014;21;3.27
5401;2014;22;-4.67
5402;2014;21;2.40
5402;2014;22;-7.84
5403;2014;21;2.41
5403;2014;22;-0.18
5404;2014;21;-3.54
5404;2014;22;-4.97
5405;2014;21;4.80
5405;2014;22;-0.87
5406;2014;21;-1.26
5406;2014;22;-3.96
5407;2014;21;7.34
5407;2014;22;-5.23
5408;2014;21;2.13
5408;2014;22;2.13
5409;2014;21;5.25
5409;2014;22;-1.37
5410;2014;21;-0.25
5410;2014;22;1.00
5411;2014;21;6.17
5411;2014;22;4.31
5412;2014;21;2.98
5412;2014;22;-3.42
5413;2014;21;-2.02
5413;2014;22;-6.14
5414;2014;21;2.50
5414;2014;22;-3.77
5415;2014;21;6.73
5415;2014;22;-0.15
5421;2014;21;10.10
5421;2014;22;-4.48
5422;2014;21;10.61
5422;2014;22;-2.46
5423;2014;21;4.72
5423;2014;22;1.92
5424;2014;21;8.12
5424;2014;22;-5.06
5425;2014;21;1.79
5425;2014;22;-0.79
5426;2014;21;7.69
5426;2014;22;4.68
5427;2014;21;11.61
5427;2014;22;3.54
5428;2014;21;5.03
5428;2014;22;-1.52
5429;2014;21;7.78
5429;2014;22;0.28
5430;2014;21;5.27
5430;2014;22;-2.64
5431;2014;21;2.52
5431;2014;22;1.86
5432;2014;21;8.55
5432;2014;22;-4.36
5434;2014;21;8.04
5434;2014;22;-4.77
5435;2014;21;5.76
5435;2014;22;-4.09
5436;2014;21;3.10
5436;2014;22;4.14
5437;2014;21;-1.25
5437;2014;22;1.10
5451;2014;21;4.31
5451;2014;22;-4.75
5456;2014;21;4.74
5456;2014;22;-0.91
5458;2014;21;4.03
5458;2014;22;-4.70
5464;2014;21;4.75
5464;2014;22;3.71
5471;2014;21;5.30
5471;2014;22;-4.94
5472;2014;21;1.68
5472;2014;22;1.10
5473;2014;21;1.76
5473;2014;22;-3.17
5474;2014;21;8.91
5474;2014;22;-6.11
5475;2014;21;5.59
5475;2014;22;2.16
5476;2014;21;14.30
5476;2014;22;0.97
5477;2014;21;7.00
5477;2014;22;-7.83
5478;2014;21;5.70
5478;2014;22;-0.33
5479;2014;21;8.84
5479;2014;22;-2.65
5480;2014;21;4.34
5480;2014;22;-4.48
5481;2014;21;4.54
5481;2014;22;-8.24
5482;2014;21;6.56
5482;2014;22;-2.91
5483;2014;21;5.66
5483;2014;22;-14.46
5484;2014;21;4.73
5484;2014;22;-3.00
5485;2014;21;12.39
5485;2014;22;-0.23
5486;2014;21;4.37
5486;2014;22;-3.79
5487;2014;21;4.98
5487;2014;22;-2.50
5488;2014;21;7.82
5488;2014;22;-10.75
5489;2014;21;4.98
5489;2014;22;1.22
5490;2014;21;3.57
5490;2014;22;-7.71
5491;2014;21;0.76
5491;2014;22;-6.86
5492;2014;21;6.33
5492;2014;22;-1.99
5493;2014;21;8.17
5493;2014;22;-7.56
5494;2014;21;5.40
5494;2014;22;-6.90
5495;2014;21;4.91
5495;2014;22;-7.82
5496;2014;21;4.10
5496;2014;22;-3.94
5497;2014;21;6.51
5497;2014;22;-8.47
5498;2014;21;7.88
5498;2014;22;-6.22
5499;2014;21;5.74
5499;2014;22;1.35
5500;2014;21;9.10
5500;2014;22;2.00
5501;2014;21;2.71
5501;2014;22;1.53
5503;2014;21;6.14
5503;2014;22;-4.19
5511;2014;21;7.55
5511;2014;22;-0.67
5512;2014;21;6.47
5512;2014;22;-5.41
5513;2014;21;2.66
5513;2014;22;4.39
5514;2014;21;4.37
5514;2014;22;0.22
5515;2014;21;3.23
5515;2014;22;-5.24
5516;2014;21;8.07
5516;2014;22;-5.37
5518;2014;21;4.92
5518;2014;22;-7.33
5520;2014;21;1.45
5520;2014;22;-2.05
5521;2014;21;6.48
5521;2014;22;-4.27
5522;2014;21;6.25
5522;2014;22;-4.31
5523;2014;21;3.43
5523;2014;22;-2.92
5527;2014;21;5.49
5527;2014;22;-3.37
5529;2014;21;6.07
5529;2014;22;0.23
5530;2014;21;0.25
5530;2014;22;2.10
5531;2014;21;7.23
5531;2014;22;-3.84
5533;2014;21;2.87
5533;2014;22;0.01
5534;2014;21;5.08
5534;2014;22;0.60
5535;2014;21;2.44
5535;2014;22;-6.90
5537;2014;21;2.68
5537;2014;22;0.11
5539;2014;21;4.15
5539;2014;22;-0.85
5540;2014;21;4.45
5540;2014;22;-0.53
5541;2014;21;4.16
5541;2014;22;1.07
5551;2014;21;3.15
5551;2014;22;-2.05
5552;2014;21;0.03
5552;2014;22;-1.25
5553;2014;21;4.04
5553;2014;22;-3.21
5554;2014;21;4.99
5554;2014;22;-3.06
5555;2014;21;11.18
5555;2014;22;-6.52
5556;2014;21;6.14
5556;2014;22;-2.64
5557;2014;21;-0.51
5557;2014;22;-0.62
5559;2014;21;6.01
5559;2014;22;1.28
5560;2014;21;-1.99
5560;2014;22;-5.48
5561;2014;21;7.17
5561;2014;22;-5.03
5562;2014;21;-1.13
5562;2014;22;2.13
5563;2014;21;3.54
5563;2014;22;-10.57
5564;2014;21;4.34
5564;2014;22;4.80
5565;2014;21;7.61
5565;2014;22;-8.12
5566;2014;21;1.53
5566;2014;22;-6.85
5568;2014;21;1.22
5568;2014;22;-10.58
5571;2014;21;1.95
5571;2014;22;-9.97
5581;2014;21;10.46
5581;2014;22;-3.90
5582;2014;21;7.15
5582;2014;22;-8.48
5583;2014;21;5.37
5583;2014;22;-6.50
5584;2014;21;9.65
5584;2014;22;-6.32
5585;2014;21;12.65
5585;2014;22;0.23
5586;2014;21;8.67
5586;2014;22;-16.41
5587;2014;21;8.34
5587;2014;22;-2.51
5588;2014;21;9.93
5588;2014;22;-1.94
5589;2014;21;4.99
5589;2014;22;-11.48
5590;2014;21;11.40
5590;2014;22;-2.49
5591;2014;21;3.91
5591;2014;22;-14.39
5592;2014;21;4.66
5592;2014;22;-7.48
5601;2014;21;8.34
5601;2014;22;-3.13
5604;2014;21;3.62
5604;2014;22;-2.46
5606;2014;21;11.61
5606;2014;22;-0.56
5607;2014;21;6.33
5607;2014;22;-2.63
5609;2014;21;12.03
5609;2014;22;1.64
5610;2014;21;12.45
5610;2014;22;-8.45
5611;2014;21;7.07
5611;2014;22;-3.03
5613;2014;21;11.91
5613;2014;22;-1.88
5621;2014;21;9.18
5621;2014;22;-2.68
5622;2014;21;7.67
5622;2014;22;0.53
5623;2014;21;8.40
5623;2014;22;5.40
5624;2014;21;5.31
5624;2014;22;-8.98
5625;2014;21;11.12
5625;2014;22;-1.96
5627;2014;21;3.60
5627;2014;22;-15.66
5628;2014;21;10.55
5628;2014;22;2.54
5629;2014;21;8.92
5629;2014;22;-3.10
5631;2014;21;12.36
5631;2014;22;0.35
5632;2014;21;8.00
5632;2014;22;-7.97
5633;2014;21;8.29
5633;2014;22;-0.16
5634;2014;21;9.57
5634;2014;22;-2.98
5635;2014;21;3.82
5635;2014;22;-8.95
5636;2014;21;11.29
5636;2014;22;-6.34
5637;2014;21;10.96
5637;2014;22;-2.49
5638;2014;21;8.71
5638;2014;22;-0.99
5639;2014;21;12.22
5639;2014;22;-2.69
5640;2014;21;15.62
5640;2014;22;-3.60
5642;2014;21;8.38
5642;2014;22;-8.18
5643;2014;21;8.25
5643;2014;22;-4.81
5644;2014;21;7.19
5644;2014;22;-5.46
5645;2014;21;9.83
5645;2014;22;1.73
5646;2014;21;9.37
5646;2014;22;-2.00
5648;2014;21;8.72
5648;2014;22;2.44
5649;2014;21;7.27
5649;2014;22;-4.74
5650;2014;21;10.26
5650;2014;22;1.62
5651;2014;21;3.84
5651;2014;22;2.62
5652;2014;21;8.55
5652;2014;22;-2.88
5653;2014;21;10.94
5653;2014;22;1.86
5654;2014;21;12.07
5654;2014;22;-0.90
5655;2014;21;9.37
5655;2014;22;1.01
5661;2014;21;0.97
5661;2014;22;-2.27
5662;2014;21;3.99
5662;2014;22;-5.36
5663;2014;21;2.15
5663;2014;22;-4.26
5665;2014;21;-4.60
5665;2014;22;2.93
5666;2014;21;1.47
5666;2014;22;-7.32
5668;2014;21;-4.32
5668;2014;22;-4.60
5669;2014;21;2.94
5669;2014;22;-3.77
5671;2014;21;1.12
5671;2014;22;4.00
5672;2014;21;6.08
5672;2014;22;1.08
5673;2014;21;0.70
5673;2014;22;-2.67
5674;2014;21;2.87
5674;2014;22;-2.74
5675;2014;21;0.05
5675;2014;22;-5.92
5678;2014;21;1.68
5678;2014;22;-6.18
5680;2014;21;-2.89
5680;2014;22;-4.65
5683;2014;21;9.01
5683;2014;22;1.69
5684;2014;21;1.38
5684;2014;22;6.64
5686;2014;21;8.22
5686;2014;22;3.51
